roi_index,sub,exp,alpha_M,R_M,D_M,rho_center,D_participation_ratio,D_explained_variance,D_feature
11,08,True,0.9707712338076144,0.9647264513587481,0.8207304063135151,0.1049842633699116,23.867923736572266,29,2404
12,08,True,0.9767300495512793,1.0169240089730816,0.8290331346883283,0.1359880146227385,19.02853012084961,29,2426
13,08,True,0.9857893823630468,0.9554732893046587,0.8204962102049898,0.09662306936163652,27.117185592651367,30,2342
14,08,True,0.98962672469788,0.9659404369585106,0.796642133536831,0.09029519934403268,26.81648826599121,30,4182
15,08,True,0.9497700414374525,0.9815329272825778,0.8119507437008423,0.1407943324038857,16.747573852539062,28,1192
16,08,True,0.9746327741724318,0.9463682460284222,0.8080079012330594,0.1865513048673931,13.487579345703125,29,2468
17,08,True,1.022094931129178,0.9779705635912291,0.8074599685341521,0.17039698550575658,14.847281455993652,29,3982
18,08,True,1.005658156045598,0.9296919838208938,0.787098964279938,0.11360474636680201,25.3584041595459,30,2891
19,08,True,0.974124841408881,1.0451181318707774,0.7923231654459076,0.1273500542891653,19.305761337280273,28,4137
20,08,True,0.9905078856491484,1.0025770589114447,0.7890531284410723,0.15811558773643092,15.622096061706543,27,2217
21,08,True,0.9645462889418398,0.9303865630594352,0.8071824381028675,0.1319643121016653,20.46352195739746,29,2489
22,08,True,0.9887780734599688,0.9643533789358857,0.8175231285409555,0.12590319984837584,20.375856399536133,29,5657
1,09,True,1.071193602469081,0.8961428338351617,0.8150818572764431,0.08975731699090254,28.254606246948242,30,1456
2,09,True,1.037164644576065,0.8491177794966414,0.8044794866754039,0.10106502332185444,27.77513313293457,30,2321
3,09,True,1.0049885246614627,0.9396859311240192,0.8263933047080201,0.1512565010472348,19.956457138061523,29,978
4,09,True,1.0266219442559492,0.8821560976068274,0.782995257630245,0.08512758957712274,30.12479591369629,30,1234
5,09,True,1.004558468256844,0.9319748847689819,0.8325197673870637,0.08399607005872224,29.783205032348633,30,1189
6,09,True,0.991579492166839,0.9435212866798164,0.8018632531103826,0.08079765721371299,31.07694435119629,31,3612
7,09,True,0.9847366518551144,0.9584109279711985,0.8296303568984303,0.07981746071263364,30.073734283447266,31,2790
8,09,True,0.994909468295232,0.9592463256934314,0.7972982044165017,0.0805917639481394,29.031936645507812,31,2172
9,09,True,0.9387373560991615,0.9838541459919485,0.8096124747073908,0.11954897830360814,21.43215560913086,28,840
10,09,True,1.0097384756692716,0.9735479407739165,0.8028374315808806,0.08362095481471012,29.201251983642578,30,1016
11,09,True,0.9841496322729872,0.9656307317260449,0.8239010517135128,0.08382748051693564,27.945987701416016,30,2281
12,09,True,0.9588458621296234,1.0112169116083107,0.8028100590160212,0.08808948115298623,26.333812713623047,30,2414
13,09,True,0.9758134914130212,0.973812840803987,0.8318021655609092,0.07421231520803351,31.63493537902832,31,2080
14,09,True,0.9532285182075992,0.9624078448041015,0.8084331619645523,0.09039836682771382,27.273521423339844,30,3405
15,09,True,1.0029951835176942,0.964871222975224,0.8291141163534238,0.08635510896381579,27.865013122558594,30,1172
16,09,True,1.0058984216709708,0.9459930999212499,0.822250517381262,0.09260608271548623,29.43842124938965,31,2495
17,09,True,0.9543400327512038,0.9493101218425417,0.8208627964217783,0.07791862487792969,31.220705032348633,31,4164
18,09,True,0.9885871570011238,0.9485101856461304,0.8382611957408674,0.06596171730443051,32.235984802246094,31,2862
19,09,True,1.0219310706099833,0.99878360748345,0.7841546993254527,0.11505102860300165,21.9844913482666,30,3856
20,09,True,0.9781595541216574,1.0074569142091598,0.8019069824542863,0.22419811048005756,8.973526000976562,25,1919
21,09,True,0.969368814904107,1.0020081583478353,0.8207783142966576,0.14572559155915912,16.17350959777832,29,2558
22,09,True,0.9521067958158717,1.0042707374081066,0.8020087901627342,0.1056710494192023,23.64322853088379,30,5653
1,10,True,0.9927802932878059,0.9418333985129775,0.816593514511353,0.1286313910233347,18.034751892089844,26,1316
2,10,True,0.9766156648706588,0.9502119157207298,0.8042538218529612,0.1564321016010485,17.778268814086914,27,1930
3,10,True,0.9619321145397102,0.9982880296966637,0.8185955446531,0.13915863037109374,17.413597106933594,26,843
4,10,True,0.9238175081933676,1.0255487970052486,0.7933281764849023,0.12094433433131167,19.281911849975586,28,1133
5,10,True,0.9651895448800264,1.0504223191008397,0.8015375816914245,0.1752959401983964,10.739479064941406,24,1071
6,10,True,0.9990850595771162,0.9613496381881269,0.8103167667636081,0.08573399593955593,27.491466522216797,30,3617
7,10,True,0.9788855990614695,0.9594391368433491,0.8188391406066986,0.08557960108706826,28.682342529296875,30,2783
8,10,True,1.0060336481899452,0.9416256042716219,0.79907695633518,0.09806510523745889,24.311925888061523,29,2129
9,10,True,0.9978907016296524,1.049398223422292,0.7924995100071156,0.12768462331671465,18.80214500427246,27,853
10,10,True,1.0001886163375175,0.9590180778681171,0.8017032866673004,0.1227673982319079,20.6151065826416,27,963
11,10,True,0.9653734457028493,0.9644291525059175,0.8176567550531813,0.11927128842002467,21.985136032104492,28,2140
12,10,True,0.9578524141418188,1.0041284335973564,0.8093665201435112,0.10791636015239515,23.88979148864746,28,2151
13,10,True,0.9322315196024742,0.9569734255671889,0.8196246685728455,0.11753652472245066,24.22150421142578,29,2034
14,10,True,1.042520209171757,0.9456012326114889,0.7891199967391052,0.1231917331093236,21.556264877319336,29,3243
15,10,True,0.9792014609686795,1.0213650313029832,0.8268850014659268,0.12864532470703124,16.321090698242188,25,1139
16,10,True,0.9547235806446686,0.9542330455035474,0.814014369896098,0.10481006220767372,22.86094093322754,29,2483
17,10,True,0.9630859855045526,0.9507612731469152,0.7996040895155473,0.09828029431794819,23.296337127685547,29,3916
18,10,True,0.9924867904203836,0.9580260599420128,0.8277962012647466,0.08974903508236534,27.92951011657715,30,2879
19,10,True,0.9741793864533045,0.973314935494978,0.8253494371395549,0.09971424905877364,24.08180046081543,29,3801
20,10,True,0.9454951804647056,1.0225974849225645,0.8111818243365919,0.12171297575298108,18.762981414794922,27,1740
21,10,True,0.9993934228386749,0.9741811665431115,0.8015872525304053,0.11413122478284334,20.11429214477539,27,2102
22,10,True,0.9837191953681149,0.9326624667789096,0.8029070397067875,0.10716429258647718,19.026567459106445,27,5521
1,11,True,0.9941914036087071,0.9563956629407858,0.8017924479396698,0.225681565937243,13.59265422821045,24,1426
2,11,True,1.0112773506764927,0.9572847114883853,0.8009853979599757,0.1683056480006168,16.50762176513672,25,2234
3,11,True,0.9356660667065352,1.0526459490614655,0.8179003597454368,0.19315454583418998,10.286434173583984,20,910
4,11,True,0.9615750793381295,1.0500733962291284,0.8164449539451016,0.14695097270764804,15.479813575744629,25,1194
5,11,True,0.9521032742362336,1.094502392558406,0.7889231862837803,0.1800620631167763,12.157097816467285,23,1191
6,11,True,1.0054131314063488,1.0486313852696318,0.8125319253562987,0.16485549525210733,12.279462814331055,23,3477
7,11,True,0.938138452069271,1.0583083702897922,0.8008507299796908,0.1738468370939556,12.350584983825684,24,2698
8,11,True,0.9589552142836618,1.0658167165153962,0.8224448153303475,0.1565166473388672,12.349406242370605,23,2120
9,11,True,0.9237370401992806,1.1052890823977268,0.8302120127191216,0.17736414859169408,11.9052095413208,23,874
10,11,True,0.9339589104119176,1.0564145707122246,0.8054567546834187,0.1771546815571032,12.888415336608887,23,1009
11,11,True,0.9309994832251967,1.0246168152655863,0.8160305294859931,0.18821931136281866,11.461014747619629,24,2236
12,11,True,0.9605026712008005,1.0420322676165292,0.8060167661677994,0.14408836364746094,16.035343170166016,25,2381
13,11,True,0.9795714800841867,0.9785949847938061,0.7925802816845537,0.13772466559159127,15.586366653442383,27,2243
14,11,True,0.9915227473069869,1.0150210029427278,0.7847693414004486,0.15036976462916324,12.728683471679688,25,2862
15,11,True,0.9360074167858929,1.0650724784671761,0.8329596244964863,0.17560569361636513,12.170297622680664,22,1164
16,11,True,0.9852124237676217,1.0673828616408945,0.8236856141252856,0.18735684846576892,10.083782196044922,22,2375
17,11,True,0.9747476706043814,1.0127081666215294,0.8164960892554888,0.162397605494449,13.899479866027832,23,3942
18,11,True,0.9852513788921977,0.9592001740393226,0.7987828388115679,0.1372386330052426,18.576765060424805,26,2857
19,11,True,0.9199634862522232,1.0849172486774536,0.7946483211901919,0.17751298201711554,10.924881935119629,24,3507
20,11,True,0.9640965107686554,1.0932422575264242,0.8196974997129335,0.17285736485531455,9.381244659423828,22,1420
21,11,True,0.9861702782437977,1.0915862099528133,0.7817867465189072,0.18227000989412007,13.083382606506348,23,2365
22,11,True,0.9265872846727709,1.1148103672135805,0.8089886448022672,0.17559581555818257,11.394331932067871,22,5508
1,12,True,1.021861748061552,0.8988259688038468,0.8033762367170626,0.34462529232627465,6.980632305145264,25,1630
2,12,True,0.9953670590045831,0.8610345676408635,0.7867028289116691,0.17771393625359785,19.572832107543945,29,2567
3,12,True,1.0466089822711713,0.9029165677848147,0.81016453815452,0.17316219932154606,16.867982864379883,29,981
4,12,True,0.9737829522485936,0.9228010627106947,0.8288963227914374,0.08801404049521998,29.315568923950195,30,1429
5,12,True,1.0012804426742985,0.9016311759507042,0.8072006299647676,0.11378837384675679,22.37895393371582,30,1264
6,12,True,0.9466017128607458,0.9397928336529995,0.8316447595267744,0.0862972661068565,28.663789749145508,30,3582
7,12,True,0.9775814044838087,0.9225595444652788,0.8155441879655662,0.09600104281776829,27.89544105529785,30,2759
8,12,True,0.9975849108969095,0.9461649119752618,0.8217609739509346,0.10340652465820313,26.982206344604492,30,2159
9,12,True,1.013144285110092,0.9166350932410392,0.820051657471548,0.10087127685546875,23.936744689941406,28,882
10,12,True,1.0034161634292529,0.9592556873718697,0.8028446117727764,0.10678315413625616,23.318838119506836,29,1016
11,12,True,0.9776939419331951,0.9302954595639618,0.7945820165296548,0.09488086700439453,27.298500061035156,30,2388
12,12,True,0.9734319662362171,0.9925967757162611,0.8186494818694573,0.11672941509046053,19.39664649963379,29,2428
13,12,True,0.9735856181197956,0.93877251739684,0.8224533759174083,0.07955864354183799,30.111595153808594,31,2353
14,12,True,0.9809006095528614,0.9341815223614999,0.8221454843819203,0.08924909892835114,25.149980545043945,30,3987
15,12,True,1.0003803667208955,0.973451554491478,0.7855600581268336,0.13497912758275082,19.571577072143555,28,1191
16,12,True,0.998326496341765,0.9125613991406644,0.7911383373849799,0.15052377801192435,16.89381217956543,30,2477
17,12,True,0.9608304601292966,0.9226630051150719,0.79666806087445,0.13456999126233551,15.602926254272461,29,4194
18,12,True,0.9605893520404409,0.9445303392426103,0.819839599205148,0.12021729318719161,22.581464767456055,30,2882
19,12,True,0.9860093298635697,0.9610212169487982,0.7956256279720255,0.09993945673892372,25.352113723754883,31,3765
20,12,True,1.0058306554143694,0.9609341444738332,0.8080218969355085,0.09543432938425164,26.056516647338867,30,1670
21,12,True,0.995942750379748,0.9519338916676089,0.7999966929351098,0.09240813004343133,25.30994987487793,30,2460
22,12,True,0.977058874507796,0.9342574681556771,0.8142763785168323,0.11720882214997944,20.588768005371094,30,5637
1,13,True,1.0303989344783047,0.8945183138390254,0.8133461846130385,0.2344689218621505,12.461773872375488,25,1477
2,13,True,0.9988112130727214,0.9001594251365758,0.8156365236368208,0.1745111164293791,18.85449981689453,29,2229
3,13,True,0.9939766471513037,0.9768500433028798,0.8142697922672772,0.15478483501233553,16.418949127197266,27,952
4,13,True,1.0682893165006209,0.8909310455807443,0.8120573829684814,0.10870005958958676,23.511754989624023,29,1234
5,13,True,1.0517846847995083,0.9039622637310556,0.809235224057758,0.13433163291529604,19.669843673706055,28,1126
6,13,True,0.9834289463552183,0.9859621744222817,0.8253083817397627,0.10521349655954461,24.56519317626953,29,3432
7,13,True,0.9727343670828164,0.9742209280831199,0.80832255339524,0.09464197660747327,26.097549438476562,30,2717
8,13,True,0.9780026588863089,0.9933093623947057,0.798876563796201,0.11728106046977796,21.281158447265625,28,2121
9,13,True,0.953072371004847,1.0585959244087313,0.8289279889589964,0.1562213094610917,17.1590518951416,26,861
10,13,True,0.978857937216091,1.0251952435098775,0.8121231763513427,0.15236575478001646,17.097640991210938,27,1017
11,13,True,0.9490335603425777,0.9975111073170038,0.8224215977918188,0.12951772589432567,21.26057243347168,29,2192
12,13,True,0.9388895293403514,1.0344503747618818,0.8222638202219767,0.14219424599095395,15.641666412353516,27,2426
13,13,True,0.9616336935579132,0.9563818885979817,0.8175352419458628,0.07224994458650288,30.25852394104004,31,2244
14,13,True,1.0057618727712467,0.9597532175184027,0.8186014500925864,0.11227643866288034,24.091388702392578,30,3242
15,13,True,0.969170435604121,0.9685190976898536,0.8052202077168176,0.14370133249383224,18.88167381286621,26,1108
16,13,True,0.9788939531213942,0.9664280834642568,0.823402922971017,0.16763412074038858,12.746489524841309,27,2484
17,13,True,0.9733451372866028,0.9346580359833041,0.7910311152168361,0.14547265705309417,16.88926124572754,27,4043
18,13,True,0.9902935418535809,0.9650225966274709,0.8182890851950073,0.1349493528667249,20.393512725830078,29,2900
19,13,True,0.9383475866339362,1.0160934126954626,0.825110696925603,0.15099246376439146,16.008678436279297,28,3819
20,13,True,0.9783835368073461,1.0447262510947513,0.8146292791858857,0.15103201615182976,14.276544570922852,25,1679
21,13,True,0.9433970345656881,1.0030063191932366,0.8138314712448954,0.1321513527318051,17.2362060546875,27,2116
22,13,True,0.9070589356860119,1.0766823379365191,0.8449824991782948,0.15807009245219983,14.804128646850586,26,5608
1,16,True,1.0061870928667285,0.9197385423346722,0.8169821008614842,0.18196794610274467,16.36701774597168,29,1670
2,16,True,1.0198039813181818,0.8982395764849211,0.7989913443269002,0.19616225393194903,14.358123779296875,29,2568
3,16,True,1.0374072095483393,0.8999353475169434,0.8019963004504438,0.21168983861019736,14.629240036010742,28,971
4,16,True,0.9501699700439739,0.8897361513942507,0.830741318776693,0.13333033511513157,21.661235809326172,30,1390
5,16,True,1.0005774355156558,0.9628274391497749,0.8124769386663224,0.12184440211245888,23.618751525878906,30,1234
6,16,True,0.9774162454017202,0.9371490787325687,0.8092054987439694,0.07274979039242394,32.7665901184082,31,3602
7,16,True,0.9805425428198498,0.9289899504905371,0.8232395690137464,0.09268977516575863,30.706480026245117,31,2781
8,16,True,0.9650899646365535,0.9361984111665468,0.8096228361364121,0.11424118845086349,27.248512268066406,30,2176
9,16,True,0.9215239772635769,1.0046840129359713,0.8164710336177079,0.14449868453176398,18.498821258544922,28,871
10,16,True,1.0036059900768688,0.9229894254335239,0.8173443850129086,0.11603839271946957,24.272375106811523,29,1015
11,16,True,1.0293153078340724,0.9528938257206729,0.8127629801124193,0.08316736723247327,30.677915573120117,31,2398
12,16,True,0.9857432525324925,0.9701720504457125,0.8164611668473141,0.14703903198242188,22.64832878112793,30,2434
13,16,True,0.9892881355009835,0.9297703862218194,0.8094172081942803,0.10523326271458676,29.232959747314453,31,2314
14,16,True,0.9693806167568656,0.926214446424569,0.8271666852304793,0.0864469427811472,29.694114685058594,31,3819
15,16,True,0.9856449810342872,0.9274181721129715,0.790769441787002,0.14466574819464434,21.28099822998047,29,1197
16,16,True,0.9878731239043482,0.9140724734452051,0.8054605720021112,0.2093712656121505,14.132052421569824,30,2499
17,16,True,0.9873942666343669,0.9152501705061775,0.8321625710413392,0.17074661254882811,18.598405838012695,30,4165
18,16,True,1.0197447769064552,0.9247780546996252,0.8226617911585731,0.11707231621993215,26.71359634399414,31,2903
19,16,True,0.9628768217509146,0.9274337076490247,0.8025817408482897,0.10234150133634869,27.45875358581543,31,3835
20,16,True,1.0581595685018086,0.9590495684815474,0.8031662641351872,0.12172201056229441,18.490076065063477,29,2025
21,16,True,0.9688278621733547,0.9866925462371855,0.8138336066712697,0.12248976858038652,18.981290817260742,30,2334
22,16,True,0.9780605054710824,0.9968902949062086,0.8289173371971609,0.1495637994063528,16.287830352783203,28,5479
1,20,True,0.984853517435316,0.9195758896507413,0.8131979991988697,0.10595940037777549,24.277481079101562,29,1683
2,20,True,1.0170531025114773,0.8725196696332324,0.8108327202851765,0.10320022984554893,26.306066513061523,30,2608
3,20,True,0.9671765482022956,0.9423810303610974,0.8166872811417646,0.14562299628006783,18.549917221069336,28,964
4,20,True,0.9463298262134671,0.9243972664599355,0.818398618634449,0.10408293071546053,25.583335876464844,30,1422
5,20,True,1.0279286384689346,0.9408991179625138,0.792492854178152,0.11983803196957236,23.30398941040039,30,1260
6,20,True,0.9778019623954172,0.9962696002128413,0.8066952025716956,0.11418153863204153,22.34711456298828,30,3582
7,20,True,1.0089756851790026,0.964249197996455,0.8227280015253194,0.09824801997134561,24.891878128051758,30,2781
8,20,True,0.9490170687810859,0.9876161647883347,0.8367257634766885,0.10299835205078126,23.43077850341797,30,2168
9,20,True,0.943510275923018,1.0357597461421242,0.8161413005955914,0.15076627229389392,16.479707717895508,28,849
10,20,True,0.9767731399239853,0.9780426300112636,0.798090013631017,0.10386180877685547,23.46766471862793,29,1016
11,20,True,0.9658259595735214,0.9874605269937244,0.8219081458808825,0.11201111642937911,23.128297805786133,30,2388
12,20,True,0.9659939062217988,0.975428870064474,0.8002704115092565,0.10197848269813939,24.195838928222656,30,2403
13,20,True,1.002300880100757,0.9775101281716116,0.8072794661258407,0.08861166301526521,27.61513900756836,31,2100
14,20,True,1.0071234174956458,0.9453631526365459,0.8032055338898779,0.09953585172954359,26.17545509338379,31,4418
15,20,True,0.9893270117436819,0.97747997570623,0.8425734418447004,0.135106739244963,19.243070602416992,28,1180
16,20,True,1.0036686569538986,0.9814247948548556,0.8017359494203319,0.1634316695363898,15.81624698638916,28,2366
17,20,True,0.9256489493623782,1.0139182532041464,0.8121708332403024,0.12874418559827303,20.075410842895508,29,4115
18,20,True,0.9912560719335488,0.9644612450589497,0.833199901686519,0.0905230070415296,26.77630615234375,31,2898
19,20,True,0.9187589122815147,1.0138311059461271,0.8092307389604352,0.13093323958547493,19.99523162841797,29,3668
20,20,True,0.952146889260828,0.9857789530019548,0.8165515148707154,0.2414225929661801,8.166793823242188,25,1739
21,20,True,0.9569921724810914,0.9898563174927885,0.7999972502591757,0.15148122687088816,16.14909553527832,28,2468
22,20,True,0.9647247571677033,0.9853467888033082,0.8046836507967259,0.15113904852616158,15.2449951171875,29,5637
1,22,True,1.0138330330891108,0.952696348882111,0.8062247813936525,0.2083894830001028,14.39008617401123,26,1608
2,22,True,0.9939302490154218,0.9369864624594012,0.8159025432153995,0.13982997693513569,20.26350975036621,29,2413
3,22,True,1.002825369485578,0.9899820694539722,0.782564030979876,0.14292855513723274,17.50113296508789,26,944
4,22,True,0.9734891953258564,0.990350235779134,0.825726083696234,0.14367822345934417,16.498777389526367,28,1319
5,22,True,1.009451492722753,0.9237950524430877,0.8134249309892925,0.1319791091115851,19.342470169067383,28,1212
6,22,True,1.0040345362397631,0.9598641769188155,0.8152373882182369,0.10037927125629625,26.009580612182617,30,3584
7,22,True,0.9544051157231687,0.9683987830896408,0.8071857836474464,0.0905258580258018,27.591646194458008,30,2787
8,22,True,0.9820305577807007,0.9559492672005689,0.8167783171188583,0.11253500486675062,24.25357437133789,30,2173
9,22,True,0.9740503350984644,0.9488815123925066,0.8302536863122192,0.11027410406815379,23.998987197875977,28,889
10,22,True,0.9678022850141854,0.9695168190963308,0.836846392404461,0.09665125796669408,27.015853881835938,29,1016
11,22,True,0.954203486271292,0.9646587326805734,0.8223233916268662,0.08951816558837891,27.909299850463867,30,2291
12,22,True,0.9827521958361556,0.986785263668067,0.8066627556246819,0.09426051691958778,24.489408493041992,30,2365
13,22,True,1.0054032208755759,0.9425265307561883,0.8107376670114059,0.08245134855571547,29.906614303588867,31,1999
14,22,True,0.9555088847084843,0.9399788918193976,0.8033654066657924,0.08947555140445107,28.97815704345703,30,3620
15,22,True,0.9930140654096584,0.9676157520621258,0.8013663342516393,0.12596975627698395,21.368234634399414,28,1190
16,22,True,0.992611308821784,0.9507973531667531,0.8285864974163376,0.1298200105365954,19.13395881652832,29,2479
17,22,True,1.0058481717190486,0.9582268548992312,0.7956862424154497,0.10662440249794408,24.74052619934082,29,4034
18,22,True,0.9785226457306839,0.9460391130353143,0.8065715910926841,0.08418672461258737,29.998571395874023,30,2885
19,22,True,0.9697125485732695,1.027829179205609,0.8264276950494527,0.10683804562217311,20.30634880065918,29,3543
20,22,True,0.9287460872480334,1.038630125243667,0.8381534693254018,0.1334222291645251,16.034893035888672,27,1663
21,22,True,0.9898517369704305,1.00495023027691,0.8049783293309816,0.11962360582853618,18.657793045043945,28,2425
22,22,True,0.9399218822203347,0.9788313697280822,0.816302376753727,0.12933423895584908,17.764665603637695,28,5641
1,23,True,1.0316790418251585,0.8897710307304318,0.7967962540142863,0.37839182803505345,6.897435665130615,27,1561
2,23,True,1.055562815459474,0.8549750025988002,0.8052756785079644,0.32787897210372124,8.301085472106934,28,2484
3,23,True,0.96533722328129,0.8921564623207777,0.8428779858258016,0.23658595838044819,7.5804057121276855,26,970
4,23,True,0.9735504428316143,0.951444777152713,0.8216443977355128,0.13598154971474094,22.703819274902344,29,1294
5,23,True,1.0064116746073173,0.9109250564294319,0.8200273155326521,0.12499076441714638,22.998504638671875,30,1230
6,23,True,0.9333548669340471,0.9619688778732314,0.8514379493025148,0.09731790642989309,27.344701766967773,30,3492
7,23,True,1.026887772048564,0.908511779264867,0.7997512894124569,0.10368532883493524,26.836299896240234,30,2780
8,23,True,1.0352047516074487,0.917963107374345,0.8108019169067354,0.15229986090409128,19.236310958862305,29,2163
9,23,True,0.9887265449037481,0.9374514178488947,0.7977684177180361,0.11910561009457236,22.685182571411133,29,886
10,23,True,0.9575627717910332,1.0365604280557572,0.8029559634308544,0.13021163940429686,20.990943908691406,28,1017
11,23,True,0.949959541164998,0.9285611832487166,0.8086523505366946,0.09538150586579976,27.003520965576172,30,2340
12,23,True,1.007515579097268,0.9791054534088733,0.809146123324527,0.1155711525364926,21.280912399291992,30,2426
13,23,True,0.9756879871835223,0.9346616341667426,0.811075801945932,0.08180835121556332,28.588764190673828,31,2419
14,23,True,0.9801306782305909,0.9375521757557752,0.8066127321903125,0.08893157557437295,29.25483512878418,31,3738
15,23,True,0.9393998500985359,0.9487648090463322,0.820754844181606,0.12017872459010075,20.696279525756836,29,1190
16,23,True,1.0131966637986236,0.9312034352435402,0.80609822657061,0.25440352590460524,7.340557098388672,28,2401
17,23,True,1.001540548447992,0.8725033193057501,0.8117873117963381,0.17650584170692846,13.489989280700684,29,4133
18,23,True,0.9991803202876429,0.9080624771536752,0.8072304394811638,0.19488059596011514,13.416094779968262,29,2875
19,23,True,0.9949899447913599,0.9422574406295453,0.8022618932636334,0.1247170699270148,24.206222534179688,30,3910
20,23,True,0.9978225433421954,0.9315000425269293,0.7867248324435875,0.1244434959010074,22.90503692626953,30,2128
21,23,True,0.9627183839474985,0.9814255979255243,0.8010104471854064,0.13140628212376645,21.41179847717285,30,2523
22,23,True,0.9464558438909045,0.9733706879671491,0.8269159755760225,0.15354955572831003,21.536806106567383,30,5645
1,24,True,0.9932483421967371,0.9770153360368043,0.8162281068289478,0.245123291015625,11.792607307434082,26,1574
2,24,True,1.0140645211512709,0.9547154876658253,0.8042317636034004,0.1456945118151213,16.757125854492188,28,2490
3,24,True,0.9588198529205418,0.9984751663065639,0.8174059612649266,0.18362191852770354,12.729965209960938,27,968
4,24,True,0.9721812100946385,0.9618237878916995,0.8052303279768879,0.1325029875102796,18.936134338378906,29,1341
5,24,True,0.9764205040280672,0.9749760430510216,0.807935580093875,0.157950832969264,17.433107376098633,29,1235
6,24,True,0.9772077695588222,0.9782436931504368,0.8010301407905205,0.11449502643785979,21.911670684814453,30,3601
7,24,True,0.9902441246411088,1.011702379552336,0.8197425639623145,0.10473279451069079,23.433115005493164,30,2777
8,24,True,0.9585604763939314,1.0072397593128524,0.8156405126103795,0.1574270951120477,15.171948432922363,29,2174
9,24,True,0.9786552487886133,1.0039842655846163,0.8194377511325788,0.13255121331465872,18.637596130371094,28,886
10,24,True,0.9903871188615045,1.0065362565579792,0.8047905231911647,0.11544855017411082,21.97451400756836,29,1017
11,24,True,0.9571624672397901,0.9884489843963633,0.812483600812452,0.1132471385755037,22.532943725585938,29,2402
12,24,True,0.9400450529754762,1.0146823647808798,0.8181454877410859,0.13598534433465254,17.887500762939453,29,2414
13,24,True,0.9495346742288082,0.9667582313740468,0.8230840208444198,0.0798929114090769,29.376811981201172,31,2347
14,24,True,0.951816568228537,0.9937635172780329,0.803094073795019,0.12342830457185444,21.57000732421875,30,4262
15,24,True,1.026416975813979,0.992100488301128,0.7986328988854818,0.13680548416940788,18.65507698059082,29,1186
16,24,True,0.966543442348323,1.0122407604892714,0.8039328262561248,0.18829530414782072,13.110549926757812,28,2473
17,24,True,0.9606366030169508,1.0056952531528351,0.8138939265222099,0.16841603329307156,13.0625,28,4147
18,24,True,1.0105517674711844,0.9558962673288667,0.8137459905405942,0.11809796785053454,22.29975700378418,29,2873
19,24,True,0.9704285176986439,0.9963075206612387,0.8337752821460086,0.11315606769762541,21.927560806274414,30,4042
20,24,True,0.9583766935332872,0.9878924496049493,0.7990585257886463,0.11655068648488898,20.74631118774414,29,2232
21,24,True,0.9506207751834408,1.006250125222884,0.8199289319800724,0.12884328741776316,18.884035110473633,29,2496
22,24,True,0.9620896257851284,1.0051719525018281,0.8071364576508531,0.1612750203985917,16.166196823120117,29,5629
1,29,True,0.9726261514582579,0.9938432100551928,0.8295938228283066,0.20090601067793998,14.163520812988281,24,1297
2,29,True,0.9622443045441362,1.0316877913188702,0.8188353158048649,0.13091639468544408,18.33501625061035,27,2002
3,29,True,1.0347940764073422,0.939000222851775,0.8095742467507829,0.13018999601665296,17.090505599975586,25,973
4,29,True,0.9645417831666047,0.9809204213451931,0.8061415755204123,0.13956945318924754,14.837113380432129,26,1256
5,29,True,0.9697730725950863,0.9897845304937805,0.7914982417427598,0.1412510922080592,14.517618179321289,26,963
6,29,True,0.9723776962719896,0.9789743030030704,0.8246206095262458,0.09488866705643503,25.671022415161133,29,3576
7,29,True,0.95616443547349,0.9908555110150754,0.8134435306941281,0.10794270164088199,24.77342987060547,29,2765
8,29,True,0.9639422051534365,0.99580139279739,0.8224336732825257,0.11617576197574013,21.220489501953125,29,2165
9,29,True,0.9469518348340616,1.0489866367632616,0.8048595903984553,0.1563054134971217,12.85330581665039,25,832
10,29,True,0.9643454825519251,1.0350717950099233,0.8144213423097881,0.1288914730674342,19.622936248779297,28,995
11,29,True,0.9507464410391109,1.0100550007688307,0.7989547664214072,0.11296840466951069,21.506790161132812,29,2288
12,29,True,0.9680673740563955,1.020343623105723,0.7993126152788631,0.10499804647345291,23.475421905517578,29,2379
13,29,True,0.96981375675001,0.9726238666252669,0.7989273838716708,0.08502815648129111,27.732515335083008,30,2028
14,29,True,0.9965089752617976,0.9562013643473692,0.8033212208122207,0.09806691219932155,24.24347496032715,29,2855
15,29,True,0.935125134195203,0.9781859556648957,0.820404536404682,0.12933514243678043,18.24509620666504,26,945
16,29,True,0.9952822035073975,0.9433163758243335,0.8105521394515419,0.10802202726665296,23.717060089111328,29,2482
17,29,True,0.9969021063949729,0.9447949030579792,0.8089994790865207,0.10061514001143607,22.943042755126953,29,4061
18,29,True,0.9424060602096854,0.9676572693916432,0.8250685726732729,0.1095432582654451,21.4823055267334,28,2870
19,29,True,0.9852895433967644,1.013744117560186,0.7971525227777372,0.12494930468107525,19.307151794433594,28,3610
20,29,True,0.9277335565594396,1.0483535911058088,0.8083408358598753,0.16192867881373355,15.730781555175781,27,1758
21,29,True,0.9540021781635935,0.9863548344171742,0.8260581499491767,0.12643930535567435,19.104501724243164,28,2505
22,29,True,0.9825223486358334,0.9693842721722552,0.7980554779729517,0.10467729066547594,21.139741897583008,28,5605
1,30,True,0.9943422739010935,0.8741815600241047,0.787571578048007,0.11634027581465872,27.266624450683594,30,1644
2,30,True,0.9880582278796204,0.8895429125434955,0.8219974006982819,0.09568642064144736,28.87493896484375,31,2405
